warehouse_inventory_id,location_id,product_id,quantity_on_hand,quantity_reserved,reorder_point,last_received_date
72163,1283,649,9926,1985,1357,2026-07-17
72164,1296,1027,15588,2319,1211,2026-07-20
72165,1273,6681,9508,1824,932,2026-07-14
72166,1251,732,16148,3458,1926,2026-08-08
72167,1267,5615,9534,2313,600,2026-06-27
72168,1265,183,3415,461,1525,2026-06-23
72169,1279,7427,1126,171,864,2026-08-08
72170,1270,9745,10144,944,1941,2026-06-09
72171,1270,6893,7918,1532,826,2026-07-12
72172,1267,1354,17309,4210,624,2026-06-19
72173,1271,1061,2114,224,1992,2026-08-01
72174,1254,6857,12219,2379,1442,2026-08-26
72175,1300,7421,18722,4542,1747,2026-06-12
72176,1284,8653,12102,1608,626,2026-07-17
72177,1273,8036,3534,794,1240,2026-06-26
72178,1278,1500,11529,2819,900,2026-08-24
72179,1251,1878,19943,1349,905,2026-08-07
72180,1269,2219,19982,1657,1481,2026-07-04
72181,1263,6972,17628,3546,1529,2026-07-11
72182,1293,1787,4797,1120,650,2026-06-14
72183,1275,7472,7458,1216,804,2026-08-13
72184,1282,4040,6159,315,503,2026-08-08
72185,1251,9411,8179,1472,1443,2026-08-19
72186,1290,1693,5527,337,712,2026-07-10
72187,1290,561,19520,4858,1382,2026-08-24
72188,1262,9649,6615,579,1172,2026-06-05
72189,1262,9560,16744,3709,768,2026-07-28
72190,1292,3649,10798,563,891,2026-07-14
72191,1276,5428,13696,1461,995,2026-05-29
72192,1300,797,17040,3913,1883,2026-06-11
72193,1293,883,7193,1299,1929,2026-08-07
72194,1270,8574,16598,2598,930,2026-06-14
72195,1256,2447,3522,309,1695,2026-07-19
72196,1258,8218,16002,1298,934,2026-06-14
72197,1277,5564,576,77,932,2026-08-20
72198,1251,5965,9531,959,1873,2026-08-11
72199,1255,2105,12784,2367,1121,2026-07-12
72200,1263,1990,11589,984,1963,2026-06-25
72201,1290,7895,10772,1031,1004,2026-06-15
72202,1288,9633,19177,4315,655,2026-07-19
72203,1296,2445,17073,4174,981,2026-07-18
72204,1284,6527,12456,3112,1018,2026-07-08
72205,1254,868,9232,778,508,2026-07-18
72206,1265,8804,10878,1957,873,2026-08-26
72207,1254,8425,6398,1590,1216,2026-08-13
72208,1256,6203,12506,1998,1824,2026-08-12
72209,1290,2745,7670,1274,566,2026-06-25
72210,1281,7602,7771,560,1543,2026-08-21
72211,1266,3491,17367,3010,535,2026-07-31
72212,1284,1118,9566,535,1669,2026-07-08
72213,1284,1852,8610,2080,738,2026-06-02
72214,1281,969,1468,217,1888,2026-07-30
72215,1288,2414,7685,1097,1093,2026-07-21
72216,1288,4114,13300,3127,613,2026-06-20
72217,1277,2377,18291,2101,1910,2026-06-08
72218,1298,7303,12704,848,1778,2026-08-03
72219,1269,3942,14156,3437,737,2026-07-13
72220,1277,8325,989,77,1737,2026-07-17
72221,1258,7882,16915,2404,1490,2026-07-17
72222,1291,4975,9655,2377,1316,2026-06-17
72223,1289,9563,8031,1997,1293,2026-07-21
72224,1297,8990,14143,805,674,2026-05-29
72225,1296,3802,5333,307,1815,2026-07-12
72226,1281,9455,8723,830,1839,2026-06-12
72227,1290,8812,8406,1659,1602,2026-05-30
72228,1290,3482,3934,657,1814,2026-08-23
72229,1293,879,1800,374,963,2026-06-04
72230,1289,3587,2417,209,1588,2026-07-06
72231,1253,9772,5400,1001,809,2026-07-04
72232,1280,5797,15918,2759,1459,2026-07-24
72233,1261,5771,5542,1267,1142,2026-07-03
72234,1267,8599,9912,1572,879,2026-07-31
72235,1287,8742,1883,339,1695,2026-08-27
72236,1284,9993,9211,1131,966,2026-06-21
72237,1268,8480,19580,4158,1886,2026-06-08
72238,1298,953,9599,2084,2000,2026-07-30
72239,1285,1394,8164,835,1292,2026-08-24
72240,1265,3830,11479,2645,1330,2026-07-06
72241,1257,7755,879,147,1705,2026-06-30
72242,1259,2057,14823,3616,853,2026-07-05
72243,1291,6612,13929,1942,1679,2026-08-18
72244,1287,7741,15205,1038,1894,2026-08-08
72245,1255,3245,6970,1218,1472,2026-06-25
72246,1287,4247,1862,305,1464,2026-08-18
72247,1251,2291,5153,630,1902,2026-06-22
72248,1263,325,12122,787,813,2026-05-29
72249,1288,5795,16772,915,775,2026-08-12
72250,1298,2676,11153,2775,1022,2026-07-22
72251,1254,8940,1766,283,1261,2026-06-12
72252,1258,3569,1588,358,1645,2026-06-23
72253,1266,9886,19033,2274,983,2026-07-07
72254,1292,6090,10597,795,695,2026-08-11
72255,1268,7224,17991,4016,775,2026-08-27
72256,1267,4503,10480,2176,1388,2026-08-01
72257,1257,1388,12070,1012,768,2026-07-31
72258,1293,7690,9806,497,1270,2026-07-22
72259,1283,2543,18118,1702,1130,2026-08-14
72260,1270,5067,6865,374,1430,2026-06-16
72261,1280,3539,1099,266,880,2026-06-06
72262,1279,6122,9185,754,1983,2026-07-10
72263,1286,1102,12005,1670,1498,2026-07-11
72264,1256,3800,17437,2766,785,2026-07-12
72265,1293,2779,5904,760,1971,2026-07-18
72266,1270,4860,4823,957,1046,2026-06-21
72267,1300,6682,15371,2275,1247,2026-08-24
72268,1287,939,19554,3281,574,2026-08-14
72269,1295,4168,18031,2193,1615,2026-06-21
72270,1271,4817,17700,2427,1079,2026-06-13
72271,1287,5239,13117,2774,1682,2026-07-09
72272,1264,4856,9217,664,1513,2026-08-24
72273,1271,166,16627,2017,1754,2026-06-05
72274,1266,5324,13648,3015,1081,2026-06-04
72275,1265,9183,908,141,545,2026-06-06
72276,1284,8853,18891,1156,814,2026-06-08
72277,1297,5713,17610,1249,1616,2026-07-13
72278,1274,2577,5983,793,708,2026-08-14
72279,1290,364,15307,2050,1621,2026-06-21
72280,1286,7785,15339,3011,1498,2026-06-18
72281,1288,1254,5790,852,1058,2026-08-21
72282,1271,5122,8635,814,1185,2026-07-30
72283,1280,1173,18566,3542,1641,2026-07-28
72284,1272,1234,5164,1016,718,2026-06-10
72285,1276,7754,11965,901,1205,2026-06-04
72286,1298,5048,3222,674,1503,2026-08-12
72287,1263,779,7653,1034,1637,2026-08-08
72288,1293,8525,1354,111,1409,2026-07-19
72289,1297,9294,4208,891,923,2026-06-15
72290,1252,8617,13781,1036,1582,2026-08-07
72291,1292,476,9523,2214,1700,2026-06-28
72292,1296,2004,19820,1028,950,2026-07-27
72293,1268,266,14491,3364,1418,2026-08-17
72294,1257,6389,13936,2596,1778,2026-07-11
72295,1256,6111,15191,1622,798,2026-06-01
72296,1256,1114,9458,1593,1423,2026-06-02
72297,1280,5188,14741,1820,1814,2026-07-30
72298,1253,7071,6113,540,1376,2026-06-08
72299,1274,7868,2123,520,1329,2026-08-27
72300,1287,6215,12367,2397,1130,2026-08-22
72301,1265,724,4525,1070,567,2026-07-28
72302,1253,7281,17171,2862,1680,2026-06-06
72303,1254,3548,18979,1782,1920,2026-06-15
72304,1266,5359,12730,1135,553,2026-06-20
72305,1251,2599,10840,2376,822,2026-08-20
72306,1290,9357,3683,588,999,2026-08-14
72307,1278,7571,6251,863,1530,2026-08-19
72308,1252,4545,7255,1152,1275,2026-06-19
72309,1274,7136,4481,488,1080,2026-08-02
72310,1296,3446,16608,3526,961,2026-07-12
72311,1269,1649,9048,1062,835,2026-06-05
72312,1289,3467,4080,386,1100,2026-06-17
72313,1289,2425,17804,4020,1384,2026-07-07
72314,1279,9719,9490,1020,714,2026-07-09
72315,1258,8635,2550,611,1555,2026-07-14
72316,1295,49,2360,438,1772,2026-07-05
72317,1277,5498,12009,1306,595,2026-06-11
72318,1269,6710,17026,1826,1963,2026-05-31
72319,1257,5514,6632,1339,1844,2026-06-02
72320,1273,6619,16886,1277,1618,2026-08-25
72321,1289,3120,10690,2380,815,2026-06-27
72322,1278,672,4808,553,1234,2026-07-14
72323,1299,3086,13044,1552,1053,2026-07-25
72324,1267,5907,640,82,1335,2026-08-24
72325,1273,33,13766,1179,562,2026-07-02
72326,1273,2147,18550,4100,1624,2026-08-17
72327,1255,4653,4604,688,1934,2026-07-26
72328,1273,3082,6083,1055,1977,2026-08-11
72329,1290,8998,7214,1105,959,2026-07-15
72330,1289,3214,14135,2500,1354,2026-07-06
72331,1266,4828,12902,1691,1162,2026-06-08
72332,1296,2284,12178,616,1184,2026-07-31
72333,1286,3869,3751,466,1743,2026-06-21
72334,1263,4664,13871,2133,785,2026-08-09
72335,1260,2423,18298,3217,1484,2026-06-18
72336,1271,3676,19978,2765,1479,2026-07-31
72337,1268,2705,11371,1179,1966,2026-08-04
72338,1278,8118,8102,1287,1969,2026-07-08
72339,1284,2511,10771,667,897,2026-07-10
72340,1297,1526,8794,2195,1913,2026-07-06
72341,1261,2565,17830,4405,1448,2026-08-20
72342,1289,7649,14094,1352,1767,2026-06-04
72343,1287,4994,7204,1247,1184,2026-06-20
72344,1258,5253,7398,402,1367,2026-06-22
72345,1256,1094,8420,1227,721,2026-07-10
72346,1268,588,18853,3476,853,2026-06-02
72347,1289,4780,8587,556,1925,2026-07-16
72348,1273,6038,17136,2521,1986,2026-08-26
72349,1283,4357,17938,4254,1263,2026-08-27
72350,1256,8928,4077,514,502,2026-06-03
72351,1273,4141,5386,343,1514,2026-06-24
72352,1277,5218,17791,3810,1807,2026-06-04
72353,1285,8464,1217,105,1382,2026-06-08
72354,1290,1520,5154,655,1160,2026-07-10
72355,1264,1062,9920,2414,1792,2026-08-10
72356,1279,4539,12907,860,1452,2026-07-14
72357,1272,4332,15396,2362,1333,2026-08-22
72358,1298,6916,5972,457,1968,2026-06-13
72359,1253,2145,13143,975,1407,2026-07-25
72360,1263,397,8796,1522,566,2026-06-08
72361,1293,6732,2387,370,1014,2026-05-30
72362,1287,4510,11861,2948,1999,2026-06-21
72363,1274,1038,15146,2020,1057,2026-08-23
72364,1281,6525,18285,1624,737,2026-06-03
72365,1271,6,15490,2627,1335,2026-07-30
72366,1277,8122,5610,1291,818,2026-08-11
72367,1269,72,6259,1473,551,2026-07-23
72368,1287,8477,2567,406,582,2026-07-22
72369,1272,9992,3226,804,504,2026-06-20
72370,1288,3869,18811,3350,1776,2026-08-22
72371,1265,198,2835,237,1870,2026-06-14
72372,1280,2883,15969,2090,1939,2026-06-23
72373,1295,5275,12562,2293,1682,2026-07-16
72374,1296,1450,17329,2596,1822,2026-07-15
72375,1279,1625,1192,153,1782,2026-05-29
72376,1272,9127,8465,1985,836,2026-07-07
72377,1276,3873,15420,3026,1442,2026-06-12
72378,1283,2673,19112,1477,1629,2026-08-19
72379,1257,3478,11600,1669,1350,2026-08-08
72380,1267,3258,11077,1780,1326,2026-06-28
72381,1290,5443,17095,2488,1354,2026-06-24
72382,1269,5862,4991,788,1923,2026-06-09
72383,1283,6826,11167,2465,1842,2026-08-09
72384,1268,3511,16077,3356,1154,2026-06-26
72385,1261,519,19105,1905,1358,2026-07-24
72386,1253,7362,3169,223,629,2026-07-19
72387,1272,4620,11747,920,550,2026-07-27
72388,1270,4673,4067,330,1858,2026-07-03
72389,1256,6016,10560,1919,1842,2026-07-17
72390,1256,9431,18254,3119,1251,2026-07-28
72391,1295,1323,11206,1885,1227,2026-08-01
72392,1286,8742,8070,1317,1166,2026-06-16
72393,1278,5767,4882,312,1048,2026-07-10
72394,1297,5543,5718,558,1686,2026-07-06
72395,1270,5597,12993,3241,810,2026-07-19
72396,1273,6505,18401,964,1481,2026-07-19
72397,1264,598,10260,1826,1739,2026-07-11
72398,1273,8903,4837,487,733,2026-07-04
72399,1297,4081,15407,1797,1944,2026-07-19
72400,1278,1433,10686,1136,1101,2026-06-26
72401,1269,8959,11069,1959,974,2026-07-11
72402,1272,2168,14684,1120,1454,2026-07-09
72403,1285,6985,11073,877,1293,2026-07-02
72404,1270,5200,11641,2528,1112,2026-06-21
72405,1297,8500,9686,999,1341,2026-06-24
72406,1293,2431,5803,1048,904,2026-07-09
72407,1260,4376,18729,2039,901,2026-07-27
72408,1268,4105,1869,438,1794,2026-07-04
72409,1253,3641,15390,2175,801,2026-07-31
72410,1292,7070,8623,1143,768,2026-06-04
72411,1264,6577,15482,862,1283,2026-06-16
72412,1286,394,5410,1203,809,2026-05-30
72413,1294,9537,17622,3104,613,2026-06-04
72414,1251,7421,4351,607,1782,2026-08-02
72415,1276,8317,10247,731,1167,2026-06-23
72416,1299,9675,15809,3109,1795,2026-07-01
72417,1282,218,9319,891,586,2026-06-17
72418,1297,1551,18463,3719,635,2026-08-02
72419,1270,6119,8907,1829,1543,2026-06-02
72420,1269,6034,17176,4007,1361,2026-07-04
72421,1288,3601,12237,2787,1138,2026-08-05
72422,1266,250,19337,1270,928,2026-08-02
72423,1262,6162,11754,757,578,2026-06-27
72424,1296,6854,3741,293,1251,2026-06-09
72425,1295,1478,5051,354,1034,2026-07-25
72426,1265,1282,6882,961,1638,2026-07-27
72427,1270,1077,14331,2924,756,2026-07-28
72428,1292,9349,10845,1286,891,2026-06-01
72429,1260,2048,15346,1484,1212,2026-08-27
72430,1271,8628,14946,1771,1337,2026-08-23
72431,1259,7119,15550,3039,800,2026-06-28
72432,1274,6396,8200,776,1801,2026-06-27
72433,1292,9711,4493,641,1446,2026-08-25
72434,1258,9662,2366,302,1730,2026-07-16
72435,1291,8272,15238,1867,1915,2026-06-24
72436,1260,448,14010,1337,1246,2026-08-07
72437,1252,7644,12966,1619,1163,2026-07-24
72438,1295,8245,1510,254,900,2026-07-07
72439,1288,25,9245,1535,674,2026-07-10
72440,1299,5271,4464,517,754,2026-08-19
72441,1262,7235,14508,1860,910,2026-06-20
72442,1264,799,9635,1826,730,2026-05-31
72443,1288,5573,17924,3813,942,2026-07-08
72444,1274,4546,5750,797,1960,2026-06-17
72445,1253,9809,16011,2969,928,2026-08-18
72446,1267,8204,12010,1944,1998,2026-08-07
72447,1296,8344,7027,991,1707,2026-08-21
72448,1253,8662,8518,1731,693,2026-06-24
72449,1284,8112,19217,1523,1345,2026-08-15
72450,1272,7055,12609,3030,1004,2026-07-12
72451,1272,4303,4304,876,1943,2026-06-01
72452,1252,8929,6979,962,1300,2026-06-11
72453,1283,8482,2761,487,1190,2026-07-09
72454,1300,1734,4137,996,1090,2026-07-10
72455,1286,159,16389,1465,1262,2026-06-14
72456,1293,1071,9954,1625,1600,2026-07-30
72457,1259,812,17952,4455,1839,2026-08-06
72458,1293,1908,8371,1142,1317,2026-07-05
72459,1270,3397,17501,2350,1418,2026-06-18
72460,1275,1405,14040,2243,554,2026-08-09
72461,1267,8104,8632,1355,1038,2026-08-10
72462,1275,1297,10343,958,1855,2026-08-27
72463,1256,1096,15982,2419,1781,2026-08-25
72464,1300,5626,6583,836,1807,2026-07-14
72465,1292,6643,19935,1245,1749,2026-08-25
72466,1276,5490,7213,1257,1611,2026-08-21
72467,1295,924,10029,2216,1793,2026-07-14
72468,1261,9353,19307,1480,501,2026-06-19
72469,1288,2711,15717,3550,959,2026-07-31
72470,1289,3433,5249,1201,1997,2026-07-07
72471,1299,9284,16335,1286,1639,2026-07-31
72472,1271,9649,997,177,1325,2026-06-17
72473,1254,8857,16813,2142,593,2026-07-01
72474,1260,909,9256,1144,1270,2026-08-22
72475,1282,7336,11290,1746,1155,2026-08-12
72476,1274,5732,17114,1686,1211,2026-07-08
72477,1269,1633,4540,488,914,2026-06-17
72478,1271,8077,2947,387,1097,2026-08-16
72479,1275,7371,4327,329,1835,2026-06-15
72480,1281,1917,9980,1001,1614,2026-08-17
72481,1282,6358,2828,142,1307,2026-06-07
72482,1256,5913,2723,470,940,2026-06-05
72483,1259,6627,3074,519,1311,2026-06-19
72484,1263,5451,7981,1525,1418,2026-07-13
72485,1269,5016,17696,2191,928,2026-08-21
72486,1269,7167,15766,1046,1724,2026-08-08
72487,1300,456,14102,1172,1883,2026-07-03
72488,1296,4983,11908,692,760,2026-08-05
72489,1265,5625,9876,1206,1103,2026-07-11
72490,1290,6301,8143,700,1628,2026-08-13
72491,1281,5014,6554,437,1007,2026-07-28
72492,1294,3977,5103,576,963,2026-06-07
72493,1279,218,6878,1550,1261,2026-08-22
72494,1274,7952,4406,552,1274,2026-06-12
72495,1289,1788,1180,61,1878,2026-08-22
72496,1282,716,9086,1931,1945,2026-06-30
72497,1297,1499,6277,693,1236,2026-07-18
72498,1261,9820,623,128,1601,2026-08-22
72499,1251,9340,7786,1921,1879,2026-07-13
72500,1273,4637,2699,549,1492,2026-08-02
72501,1272,6503,11985,2438,1040,2026-06-18
72502,1284,4245,5769,539,720,2026-06-11
72503,1275,5512,6281,640,1316,2026-08-11
72504,1298,8181,1454,306,723,2026-08-16
72505,1284,5336,4783,668,1241,2026-07-12
72506,1293,6095,18167,3130,562,2026-07-25
72507,1276,6862,10283,2143,563,2026-07-16
72508,1284,305,15547,2090,1942,2026-08-16
72509,1295,2191,5800,384,1508,2026-06-07
72510,1280,6021,16117,1194,1566,2026-07-16
72511,1265,101,9722,2382,1533,2026-06-15
72512,1284,7086,8045,664,1287,2026-05-31
72513,1261,3823,5360,1312,510,2026-08-26
72514,1296,5763,11726,2560,1776,2026-06-13
72515,1294,4398,13159,844,536,2026-07-16
72516,1270,7722,18534,2998,1838,2026-06-15
72517,1289,7089,5120,984,1606,2026-06-30
72518,1296,1496,12888,1355,1536,2026-06-13
72519,1258,2139,6675,867,1961,2026-08-01
72520,1271,1957,18060,3637,1579,2026-07-21
72521,1293,43,9816,1916,539,2026-06-15
72522,1256,7163,18209,1820,971,2026-06-22
72523,1258,1732,7315,1331,1786,2026-07-01
72524,1275,1444,15981,3479,568,2026-07-13
72525,1257,2362,18033,2232,1011,2026-08-16
72526,1284,926,13008,1761,1570,2026-08-07
72527,1270,3757,5023,854,545,2026-08-18
72528,1270,5672,18353,3157,1046,2026-07-09
72529,1254,1832,17014,1324,579,2026-06-22
72530,1262,1834,2097,268,1163,2026-08-03
72531,1253,7968,18476,1040,1241,2026-07-20
72532,1260,865,11953,2756,716,2026-08-03
72533,1267,64,3057,430,1249,2026-05-30
72534,1279,2988,5616,1041,1752,2026-05-31
72535,1264,9591,8707,891,853,2026-08-04
72536,1268,6413,8549,957,1105,2026-08-19
72537,1256,3695,14203,1880,1694,2026-06-11
72538,1278,303,8200,2016,1373,2026-06-22
72539,1299,3660,9466,1432,1522,2026-07-11
72540,1284,3819,8867,1850,1893,2026-08-11
72541,1271,5118,15960,2840,1348,2026-06-13
72542,1298,1015,13471,2050,1861,2026-08-09
72543,1267,840,4074,920,745,2026-07-28
72544,1282,8584,3986,966,1673,2026-06-01
72545,1257,885,13081,3112,1624,2026-06-24
72546,1261,856,15857,2143,1883,2026-06-15
72547,1271,8814,8262,1207,898,2026-06-25
72548,1260,7916,14894,3670,1095,2026-07-14
72549,1278,1684,5571,1257,1226,2026-06-09
72550,1264,8833,10969,1081,1868,2026-06-07
72551,1274,6000,11314,861,819,2026-06-22
72552,1273,9580,18881,960,733,2026-07-17
72553,1280,6571,18219,2301,972,2026-08-21
72554,1294,2666,6183,389,1742,2026-07-15
72555,1278,5205,12082,1018,1180,2026-06-27
72556,1253,5096,2883,219,577,2026-07-29
72557,1274,6254,527,92,1413,2026-06-09
72558,1295,4366,7784,1075,1316,2026-06-26
72559,1269,1688,9470,1966,1673,2026-06-01
72560,1280,3072,17865,2087,1513,2026-06-18
72561,1258,2729,17827,4014,1653,2026-08-19
72562,1280,9633,8763,1929,865,2026-07-06
72563,1260,2367,19712,2836,1369,2026-08-12
72564,1286,8120,11954,1283,1109,2026-05-31
72565,1278,1732,10645,1475,778,2026-07-25
72566,1284,3534,18078,2067,1782,2026-08-18
72567,1260,3268,5885,353,1560,2026-08-19
72568,1300,7867,16952,2064,1241,2026-08-27
72569,1290,5558,12750,2094,1108,2026-06-11
72570,1284,1827,7982,1444,640,2026-07-31
72571,1251,1341,9137,761,1091,2026-08-12
72572,1251,7028,13628,784,1154,2026-06-14
72573,1252,5846,14915,2471,1285,2026-08-19
72574,1289,4402,19780,2411,1360,2026-06-08
72575,1278,9382,12020,1638,1884,2026-07-24
72576,1271,372,17524,3616,1580,2026-06-12
72577,1300,1367,5206,280,1795,2026-07-13
72578,1279,3456,8506,922,909,2026-06-20
72579,1280,9520,4139,564,1129,2026-07-25
72580,1291,2660,13859,2454,537,2026-06-14
72581,1296,8904,17543,3574,869,2026-08-27
72582,1282,7008,6957,1244,1357,2026-07-30
72583,1296,1044,2765,217,1993,2026-06-01
72584,1255,9821,17001,1740,1255,2026-07-21
72585,1264,4999,6221,1312,953,2026-06-17
72586,1257,640,11626,878,720,2026-07-25
72587,1261,7973,4446,592,545,2026-08-19
72588,1262,5914,17346,3195,1912,2026-07-15
72589,1270,8021,3624,186,1163,2026-05-31
72590,1296,5060,2997,481,1685,2026-08-22
72591,1295,4858,10661,2565,1233,2026-08-26
72592,1271,6363,13244,1432,1610,2026-07-30
72593,1261,3613,15779,3042,860,2026-08-06
72594,1276,6882,18477,1365,1767,2026-07-06
72595,1294,6025,13686,2895,1060,2026-05-31
72596,1255,2155,19776,1632,933,2026-06-07
72597,1283,4118,6667,1351,1201,2026-06-24
72598,1253,3915,12384,1832,1443,2026-06-19
72599,1286,2263,10550,2021,890,2026-07-18
72600,1291,135,5397,672,763,2026-06-29
72601,1297,9800,6617,980,577,2026-06-25
72602,1268,3244,6474,384,830,2026-07-01
72603,1295,7460,8253,751,654,2026-07-02
72604,1293,7262,19782,3328,1614,2026-06-02
72605,1268,6705,9896,1019,1614,2026-07-04
72606,1269,7223,15853,878,628,2026-08-21
72607,1253,5935,2949,305,1956,2026-07-16
72608,1289,2012,13022,1737,967,2026-06-03
72609,1271,9676,15113,2557,1235,2026-06-29
72610,1298,1462,6526,949,1479,2026-07-23
72611,1297,6055,16922,3067,583,2026-08-13
72612,1276,3904,7909,588,777,2026-06-28
72613,1267,2018,8085,411,1594,2026-08-20
72614,1282,8960,13223,1674,1876,2026-07-17
72615,1289,321,8077,670,937,2026-06-23
72616,1298,1224,16072,1305,895,2026-07-31
72617,1284,4507,3996,223,1533,2026-07-23
72618,1290,9081,17874,2179,1994,2026-07-21
72619,1259,6328,19396,2207,1096,2026-07-07
72620,1278,7693,4262,529,1057,2026-06-27
72621,1254,4609,12616,814,1825,2026-08-15
72622,1267,9904,10419,1358,1267,2026-08-16
72623,1270,2675,3037,650,1678,2026-07-25
72624,1282,5326,2443,250,1650,2026-08-21
72625,1291,3669,9436,647,1170,2026-07-29
72626,1266,55,13047,2083,1836,2026-08-26
72627,1261,6626,14939,2960,1012,2026-06-14
72628,1266,3427,17344,2150,1755,2026-08-16
72629,1253,3706,16323,3425,871,2026-06-08
72630,1256,8266,6705,413,956,2026-06-18
72631,1267,821,6876,530,1068,2026-06-30
72632,1255,2824,9568,754,1580,2026-06-09
72633,1278,8291,16654,3839,606,2026-08-14
72634,1261,1737,2833,290,1425,2026-06-07
72635,1266,2230,12996,1494,895,2026-07-20
72636,1289,3960,2599,283,599,2026-08-18
72637,1286,8074,14809,3461,1700,2026-08-19
72638,1262,3973,15768,1517,1067,2026-08-09
72639,1280,3586,6152,1271,1829,2026-07-05
72640,1275,6121,16109,3335,946,2026-07-15
72641,1251,8990,2136,305,1127,2026-05-30
72642,1254,2568,10765,2125,731,2026-05-30
72643,1258,7585,2267,127,799,2026-07-21
72644,1273,9,19174,2243,750,2026-07-20
72645,1287,2245,14768,2115,1089,2026-07-02
72646,1256,2509,6877,1130,1056,2026-07-21
72647,1262,40,18162,2658,625,2026-06-27
72648,1292,7350,9063,468,1423,2026-06-13
72649,1268,7969,12122,1194,1950,2026-06-03
72650,1266,4611,1807,360,1283,2026-05-31
72651,1257,4448,11931,643,1540,2026-06-12
72652,1269,916,4147,826,616,2026-07-18
72653,1284,6274,6116,795,733,2026-06-29
72654,1261,577,14852,2837,726,2026-08-09
72655,1285,8788,997,173,613,2026-06-17
72656,1279,1342,794,82,1104,2026-06-08
72657,1275,7453,10631,717,1977,2026-08-16
72658,1263,7027,3769,503,1299,2026-06-16
72659,1251,5754,17531,2356,1194,2026-05-29
72660,1276,1765,3818,216,769,2026-06-20
72661,1299,8802,940,172,1815,2026-06-10
72662,1289,9030,10670,1594,1783,2026-06-15
72663,1266,4726,8974,449,1131,2026-08-11
72664,1290,1443,19798,2737,1767,2026-08-25
72665,1264,7681,5386,400,1351,2026-08-16
72666,1272,3560,19636,2077,1997,2026-06-13
